order_id,customer_id,product_id,product_name,order_date,quantity,unit_price,total_amount,status,region,customer_segment
O07426,C2176,P007,Monitor,2024-03-16,5,299.99,1499.95,Pending,West,Standard
O07427,C3777,P007,Monitor,2023-08-01,3,299.99,899.97,Pending,North,Basic
O07428,C4993,P006,Mouse,2023-11-10,5,29.99,149.95,Cancelled,East,Standard
O07429,C1129,P002,Smartphone,2024-07-19,3,699.99,2099.97,Cancelled,North,Standard
O07430,C3187,P004,Headphones,2024-01-26,1,149.99,149.99,Refunded,Central,Basic
O07431,C4199,P008,Webcam,2024-08-15,4,89.99,359.96,Pending,South,Basic
O07432,C1032,P003,Tablet,2023-02-17,2,399.99,799.98,Cancelled,South,Premium
O07433,C3151,P004,Headphones,2023-09-04,5,149.99,749.95,Pending,North,Basic
O07434,C4147,P007,Monitor,2024-08-06,1,299.99,299.99,Pending,East,Premium
O07435,C1066,P003,Tablet,2024-09-17,4,399.99,1599.96,Cancelled,North,Premium
O07436,C4755,P004,Headphones,2023-11-14,5,149.99,749.95,Refunded,West,Standard
O07437,C1164,P005,Keyboard,2024-06-11,4,79.99,319.96,Refunded,South,Standard
O07438,C2288,P003,Tablet,2023-02-13,4,399.99,1599.96,Refunded,Central,Basic
O07439,C2692,P007,Monitor,2024-03-04,2,299.99,599.98,Completed,East,Premium
O07440,C1237,P004,Headphones,2024-05-12,5,149.99,749.95,Pending,South,Premium
O07441,C1121,P010,Charger,2023-02-14,4,49.99,199.96,Completed,Central,Basic
O07442,C2901,P003,Tablet,2024-07-09,3,399.99,1199.97,Refunded,North,Basic
O07443,C1406,P008,Webcam,2024-12-04,3,89.99,269.97,Refunded,South,Premium
O07444,C3704,P010,Charger,2023-01-04,5,49.99,249.95,Refunded,South,Standard
O07445,C3070,P009,Speaker,2024-04-16,2,199.99,399.98,Completed,West,Basic
O07446,C1056,P007,Monitor,2024-08-10,1,299.99,299.99,Refunded,West,Basic
O07447,C4584,P009,Speaker,2024-11-28,1,199.99,199.99,Pending,West,Basic
O07448,C2513,P005,Keyboard,2023-02-18,2,79.99,159.98,Pending,Central,Basic
O07449,C3062,P007,Monitor,2023-09-30,3,299.99,899.97,Completed,West,Basic
O07450,C1549,P008,Webcam,2023-03-18,5,89.99,449.95,Pending,East,Premium
O07451,C4220,P010,Charger,2024-11-12,5,49.99,249.95,Refunded,Central,Standard
O07452,C1169,P004,Headphones,2023-01-09,1,149.99,149.99,Completed,Central,Premium
O07453,C3530,P009,Speaker,2023-09-28,1,199.99,199.99,Cancelled,East,Standard
O07454,C3349,P008,Webcam,2024-06-27,5,89.99,449.95,Completed,East,Basic
O07455,C2705,P004,Headphones,2023-09-10,3,149.99,449.97,Cancelled,Central,Standard
O07456,C2584,P008,Webcam,2024-12-09,2,89.99,179.98,Completed,South,Premium
O07457,C3816,P002,Smartphone,2023-08-10,5,699.99,3499.95,Completed,West,Basic
O07458,C1229,P007,Monitor,2024-03-08,3,299.99,899.97,Cancelled,Central,Basic
O07459,C3622,P005,Keyboard,2024-05-02,2,79.99,159.98,Completed,Central,Standard
O07460,C2823,P001,Laptop,2024-07-23,2,999.99,1999.98,Pending,East,Basic
O07461,C1519,P008,Webcam,2023-09-04,1,89.99,89.99,Refunded,Central,Basic
O07462,C4667,P001,Laptop,2024-05-23,3,999.99,2999.97,Completed,East,Standard
O07463,C1962,P009,Speaker,2024-05-13,1,199.99,199.99,Refunded,South,Basic
O07464,C4985,P005,Keyboard,2023-03-21,2,79.99,159.98,Completed,West,Basic
O07465,C2106,P007,Monitor,2023-12-13,2,299.99,599.98,Refunded,Central,Basic
O07466,C1804,P005,Keyboard,2023-10-10,2,79.99,159.98,Completed,West,Basic
O07467,C3958,P008,Webcam,2023-06-12,2,89.99,179.98,Completed,East,Basic
O07468,C2780,P008,Webcam,2024-09-23,4,89.99,359.96,Pending,North,Basic
O07469,C3133,P001,Laptop,2023-11-13,4,999.99,3999.96,Cancelled,West,Standard
O07470,C2811,P002,Smartphone,2023-01-14,3,699.99,2099.97,Refunded,East,Standard
O07471,C3457,P003,Tablet,2024-01-31,1,399.99,399.99,Refunded,Central,Basic
O07472,C3585,P007,Monitor,2023-11-21,3,299.99,899.97,Pending,East,Standard
O07473,C2077,P005,Keyboard,2024-11-10,2,79.99,159.98,Cancelled,Central,Standard
O07474,C3499,P008,Webcam,2024-02-16,2,89.99,179.98,Pending,Central,Basic
O07475,C1554,P008,Webcam,2023-02-26,2,89.99,179.98,Refunded,West,Basic
O07476,C3728,P001,Laptop,2023-10-05,4,999.99,3999.96,Completed,North,Standard
O07477,C3116,P002,Smartphone,2023-09-24,2,699.99,1399.98,Pending,West,Basic
O07478,C3748,P009,Speaker,2023-08-27,4,199.99,799.96,Pending,South,Basic
O07479,C3729,P004,Headphones,2023-05-19,5,149.99,749.95,Refunded,South,Premium
O07480,C3659,P005,Keyboard,2024-01-02,4,79.99,319.96,Refunded,South,Basic
O07481,C1247,P007,Monitor,2024-02-27,1,299.99,299.99,Pending,East,Standard
O07482,C3627,P008,Webcam,2024-01-17,3,89.99,269.97,Completed,Central,Standard
O07483,C3891,P008,Webcam,2023-07-25,1,89.99,89.99,Cancelled,Central,Premium
O07484,C1949,P003,Tablet,2024-02-25,4,399.99,1599.96,Cancelled,North,Basic
O07485,C3989,P001,Laptop,2024-02-13,1,999.99,999.99,Completed,South,Standard
O07486,C3607,P005,Keyboard,2024-02-27,4,79.99,319.96,Completed,Central,Standard
O07487,C4207,P005,Keyboard,2023-03-19,5,79.99,399.95,Completed,Central,Premium
O07488,C1435,P001,Laptop,2023-01-07,5,999.99,4999.95,Refunded,West,Standard
O07489,C2265,P010,Charger,2024-11-12,3,49.99,149.97,Cancelled,East,Basic
O07490,C1393,P001,Laptop,2023-09-12,1,999.99,999.99,Refunded,Central,Standard
O07491,C3978,P003,Tablet,2024-02-14,4,399.99,1599.96,Cancelled,South,Premium
O07492,C4364,P006,Mouse,2024-10-24,2,29.99,59.98,Pending,East,Basic
O07493,C3074,P009,Speaker,2024-11-21,5,199.99,999.95,Refunded,South,Premium
O07494,C1446,P004,Headphones,2024-05-26,2,149.99,299.98,Refunded,West,Standard
O07495,C1187,P010,Charger,2024-02-14,1,49.99,49.99,Refunded,North,Basic
O07496,C4541,P007,Monitor,2024-06-28,1,299.99,299.99,Completed,West,Premium
O07497,C3618,P005,Keyboard,2023-08-07,1,79.99,79.99,Pending,East,Premium
O07498,C1721,P007,Monitor,2023-01-23,3,299.99,899.97,Pending,West,Standard
O07499,C4408,P004,Headphones,2023-09-21,3,149.99,449.97,Cancelled,West,Standard
O07500,C1249,P007,Monitor,2023-05-24,3,299.99,899.97,Cancelled,South,Standard
O07501,C1325,P008,Webcam,2024-05-26,3,89.99,269.97,Completed,West,Premium
O07502,C3871,P009,Speaker,2023-06-10,3,199.99,599.97,Cancelled,South,Basic
O07503,C2406,P009,Speaker,2024-07-16,4,199.99,799.96,Cancelled,Central,Basic
O07504,C3309,P008,Webcam,2024-07-28,3,89.99,269.97,Pending,North,Standard
O07505,C1670,P006,Mouse,2023-03-13,3,29.99,89.97,Pending,South,Premium
O07506,C3984,P007,Monitor,2023-04-12,3,299.99,899.97,Pending,North,Basic
O07507,C4930,P003,Tablet,2023-09-10,5,399.99,1999.95,Refunded,West,Basic
O07508,C1930,P005,Keyboard,2023-10-13,3,79.99,239.97,Pending,South,Basic
O07509,C3781,P005,Keyboard,2024-12-20,3,79.99,239.97,Refunded,Central,Standard
O07510,C2208,P005,Keyboard,2024-05-25,1,79.99,79.99,Refunded,West,Premium
O07511,C4741,P007,Monitor,2023-09-26,3,299.99,899.97,Refunded,South,Basic
O07512,C1420,P004,Headphones,2024-06-06,3,149.99,449.97,Completed,West,Standard
O07513,C1131,P002,Smartphone,2024-10-04,1,699.99,699.99,Refunded,Central,Standard
O07514,C3080,P003,Tablet,2023-10-26,5,399.99,1999.95,Pending,Central,Basic
O07515,C3605,P002,Smartphone,2023-09-11,4,699.99,2799.96,Cancelled,South,Premium
O07516,C2735,P009,Speaker,2023-05-12,2,199.99,399.98,Cancelled,Central,Standard
O07517,C4962,P008,Webcam,2024-09-10,1,89.99,89.99,Pending,East,Basic
O07518,C2402,P002,Smartphone,2024-08-29,1,699.99,699.99,Cancelled,West,Basic
O07519,C2481,P010,Charger,2024-08-09,1,49.99,49.99,Cancelled,South,Standard
O07520,C2434,P006,Mouse,2024-11-25,4,29.99,119.96,Completed,South,Premium
O07521,C2127,P004,Headphones,2023-10-21,3,149.99,449.97,Completed,West,Basic
O07522,C2697,P009,Speaker,2023-01-28,1,199.99,199.99,Pending,North,Basic
O07523,C3499,P010,Charger,2023-09-03,3,49.99,149.97,Cancelled,South,Standard
O07524,C4509,P009,Speaker,2024-04-05,3,199.99,599.97,Cancelled,Central,Premium
O07525,C1639,P004,Headphones,2024-04-28,1,149.99,149.99,Pending,North,Basic
O07526,C2611,P002,Smartphone,2023-04-14,2,699.99,1399.98,Cancelled,South,Premium
O07527,C2308,P009,Speaker,2024-11-06,1,199.99,199.99,Cancelled,East,Standard
O07528,C1890,P009,Speaker,2024-07-20,5,199.99,999.95,Refunded,West,Premium
O07529,C4505,P001,Laptop,2024-05-14,3,999.99,2999.97,Completed,West,Premium
O07530,C3615,P006,Mouse,2024-09-28,1,29.99,29.99,Refunded,South,Standard
O07531,C2817,P004,Headphones,2024-11-15,2,149.99,299.98,Refunded,South,Standard
O07532,C2750,P004,Headphones,2024-12-31,2,149.99,299.98,Cancelled,West,Premium
O07533,C3151,P008,Webcam,2023-01-04,5,89.99,449.95,Completed,East,Basic
O07534,C3102,P001,Laptop,2024-05-17,4,999.99,3999.96,Pending,West,Basic
O07535,C3717,P008,Webcam,2024-06-13,4,89.99,359.96,Cancelled,South,Basic
O07536,C3412,P004,Headphones,2024-10-29,5,149.99,749.95,Refunded,South,Standard
O07537,C2231,P002,Smartphone,2024-08-02,5,699.99,3499.95,Cancelled,East,Standard
O07538,C3759,P010,Charger,2023-04-21,5,49.99,249.95,Pending,Central,Standard
O07539,C3159,P010,Charger,2024-04-08,2,49.99,99.98,Pending,West,Premium
O07540,C2717,P001,Laptop,2024-09-11,1,999.99,999.99,Cancelled,North,Standard
O07541,C1679,P010,Charger,2024-09-09,3,49.99,149.97,Refunded,East,Standard
O07542,C2479,P008,Webcam,2024-07-10,1,89.99,89.99,Cancelled,South,Premium
O07543,C3351,P002,Smartphone,2023-07-29,4,699.99,2799.96,Pending,North,Basic
O07544,C2349,P005,Keyboard,2023-08-07,4,79.99,319.96,Refunded,North,Basic
O07545,C2554,P002,Smartphone,2024-03-09,4,699.99,2799.96,Cancelled,North,Premium
O07546,C4219,P001,Laptop,2023-04-26,1,999.99,999.99,Completed,South,Standard
O07547,C3715,P007,Monitor,2024-06-25,3,299.99,899.97,Cancelled,Central,Basic
O07548,C2437,P001,Laptop,2024-04-20,1,999.99,999.99,Completed,South,Standard
O07549,C4582,P009,Speaker,2023-08-21,1,199.99,199.99,Refunded,South,Premium
O07550,C4687,P001,Laptop,2024-09-20,3,999.99,2999.97,Pending,West,Standard
O07551,C3990,P004,Headphones,2024-09-04,2,149.99,299.98,Refunded,Central,Basic
O07552,C3766,P008,Webcam,2023-06-21,3,89.99,269.97,Refunded,South,Premium
O07553,C2948,P009,Speaker,2024-02-09,5,199.99,999.95,Cancelled,South,Premium
O07554,C3737,P006,Mouse,2023-03-20,2,29.99,59.98,Cancelled,South,Basic
O07555,C2820,P003,Tablet,2024-05-18,1,399.99,399.99,Cancelled,West,Basic
O07556,C4527,P002,Smartphone,2023-07-17,3,699.99,2099.97,Cancelled,East,Basic
O07557,C3431,P005,Keyboard,2024-09-15,1,79.99,79.99,Refunded,East,Standard
O07558,C1720,P010,Charger,2024-11-25,4,49.99,199.96,Cancelled,South,Basic
O07559,C4882,P001,Laptop,2023-10-12,5,999.99,4999.95,Pending,West,Standard
O07560,C2845,P002,Smartphone,2024-11-11,3,699.99,2099.97,Pending,West,Basic
O07561,C1240,P001,Laptop,2023-12-06,4,999.99,3999.96,Cancelled,North,Basic
O07562,C3647,P006,Mouse,2023-06-09,1,29.99,29.99,Completed,North,Premium
O07563,C2855,P009,Speaker,2023-04-02,4,199.99,799.96,Pending,North,Standard
O07564,C2121,P010,Charger,2023-12-30,1,49.99,49.99,Cancelled,East,Standard
O07565,C2671,P002,Smartphone,2024-03-15,5,699.99,3499.95,Refunded,West,Basic
O07566,C3948,P001,Laptop,2024-01-21,1,999.99,999.99,Cancelled,North,Basic
O07567,C1006,P004,Headphones,2023-10-04,3,149.99,449.97,Completed,North,Premium
O07568,C2857,P006,Mouse,2024-02-06,3,29.99,89.97,Refunded,East,Standard
O07569,C2485,P007,Monitor,2024-01-15,4,299.99,1199.96,Refunded,South,Basic
O07570,C2964,P010,Charger,2023-05-23,4,49.99,199.96,Cancelled,North,Premium
O07571,C3128,P001,Laptop,2023-12-12,4,999.99,3999.96,Cancelled,Central,Premium
O07572,C1223,P004,Headphones,2023-06-05,2,149.99,299.98,Cancelled,West,Basic
O07573,C3879,P002,Smartphone,2023-07-10,3,699.99,2099.97,Refunded,North,Standard
O07574,C1902,P007,Monitor,2023-04-11,3,299.99,899.97,Refunded,South,Premium
O07575,C1675,P004,Headphones,2023-11-26,3,149.99,449.97,Completed,West,Basic
O07576,C1610,P002,Smartphone,2024-06-24,4,699.99,2799.96,Pending,North,Basic
O07577,C2440,P007,Monitor,2024-10-26,1,299.99,299.99,Completed,West,Premium
O07578,C1498,P007,Monitor,2023-02-21,4,299.99,1199.96,Refunded,Central,Premium
O07579,C1236,P007,Monitor,2023-08-14,4,299.99,1199.96,Cancelled,Central,Premium
O07580,C2884,P002,Smartphone,2023-10-03,1,699.99,699.99,Refunded,West,Basic
O07581,C3434,P004,Headphones,2024-03-17,1,149.99,149.99,Cancelled,West,Standard
O07582,C2586,P010,Charger,2023-02-03,5,49.99,249.95,Completed,Central,Standard
O07583,C4389,P010,Charger,2023-10-05,4,49.99,199.96,Completed,South,Premium
O07584,C1075,P009,Speaker,2024-09-11,2,199.99,399.98,Refunded,Central,Basic
O07585,C4479,P008,Webcam,2023-11-15,4,89.99,359.96,Pending,East,Premium
O07586,C2651,P006,Mouse,2024-04-11,5,29.99,149.95,Refunded,Central,Basic
O07587,C2038,P003,Tablet,2024-03-17,4,399.99,1599.96,Pending,South,Premium
O07588,C1265,P010,Charger,2023-02-06,4,49.99,199.96,Cancelled,East,Standard
O07589,C1065,P010,Charger,2023-12-07,3,49.99,149.97,Completed,South,Premium
O07590,C3977,P008,Webcam,2024-01-29,2,89.99,179.98,Completed,North,Standard
O07591,C4961,P008,Webcam,2024-01-27,5,89.99,449.95,Completed,East,Premium
O07592,C1747,P003,Tablet,2024-07-02,5,399.99,1999.95,Cancelled,West,Standard
O07593,C2840,P002,Smartphone,2024-09-15,2,699.99,1399.98,Completed,West,Standard
O07594,C3744,P010,Charger,2023-02-27,3,49.99,149.97,Pending,South,Basic
O07595,C2672,P006,Mouse,2023-04-19,5,29.99,149.95,Pending,West,Basic
O07596,C4612,P004,Headphones,2023-03-29,1,149.99,149.99,Completed,East,Premium
O07597,C2561,P002,Smartphone,2024-06-08,2,699.99,1399.98,Completed,North,Standard
O07598,C2244,P010,Charger,2024-03-26,1,49.99,49.99,Refunded,East,Standard
O07599,C4153,P005,Keyboard,2024-09-04,1,79.99,79.99,Cancelled,Central,Premium
O07600,C4115,P002,Smartphone,2023-12-03,5,699.99,3499.95,Pending,Central,Standard
O07601,C3312,P008,Webcam,2023-06-09,5,89.99,449.95,Completed,North,Basic
O07602,C4234,P003,Tablet,2024-12-03,4,399.99,1599.96,Completed,North,Basic
O07603,C3623,P007,Monitor,2024-05-27,1,299.99,299.99,Refunded,Central,Premium
O07604,C2756,P005,Keyboard,2023-10-26,1,79.99,79.99,Refunded,West,Premium
O07605,C3805,P008,Webcam,2023-04-16,4,89.99,359.96,Pending,Central,Standard
O07606,C4639,P001,Laptop,2023-06-17,4,999.99,3999.96,Refunded,North,Basic
O07607,C4047,P006,Mouse,2023-01-31,5,29.99,149.95,Cancelled,Central,Premium
O07608,C3552,P001,Laptop,2023-10-14,3,999.99,2999.97,Refunded,West,Basic
O07609,C3874,P010,Charger,2024-12-01,3,49.99,149.97,Refunded,South,Standard
O07610,C1240,P001,Laptop,2023-01-07,2,999.99,1999.98,Pending,North,Standard
O07611,C1378,P009,Speaker,2023-03-08,4,199.99,799.96,Refunded,East,Basic
O07612,C1729,P010,Charger,2024-07-25,4,49.99,199.96,Pending,East,Basic
O07613,C2081,P008,Webcam,2023-11-08,4,89.99,359.96,Completed,Central,Standard
O07614,C4818,P006,Mouse,2024-08-26,5,29.99,149.95,Pending,South,Standard
O07615,C1155,P010,Charger,2023-03-19,5,49.99,249.95,Completed,North,Premium
O07616,C2074,P004,Headphones,2024-02-18,2,149.99,299.98,Pending,South,Standard
O07617,C3177,P008,Webcam,2024-05-12,1,89.99,89.99,Cancelled,Central,Standard
O07618,C3073,P003,Tablet,2024-11-26,4,399.99,1599.96,Pending,South,Basic
O07619,C2081,P006,Mouse,2024-11-05,3,29.99,89.97,Pending,East,Standard
O07620,C1987,P003,Tablet,2024-07-05,1,399.99,399.99,Completed,North,Premium
O07621,C2660,P006,Mouse,2023-11-17,4,29.99,119.96,Cancelled,North,Basic
O07622,C3550,P002,Smartphone,2024-01-15,2,699.99,1399.98,Cancelled,East,Premium
O07623,C2481,P004,Headphones,2023-06-10,4,149.99,599.96,Completed,Central,Premium
O07624,C1480,P008,Webcam,2024-09-16,2,89.99,179.98,Refunded,East,Premium
O07625,C1602,P003,Tablet,2023-11-24,2,399.99,799.98,Cancelled,South,Standard
O07626,C4025,P003,Tablet,2024-12-16,1,399.99,399.99,Pending,Central,Standard
O07627,C2334,P010,Charger,2024-05-09,4,49.99,199.96,Refunded,South,Basic
O07628,C4631,P008,Webcam,2023-01-07,2,89.99,179.98,Pending,East,Premium
O07629,C4508,P007,Monitor,2023-01-13,3,299.99,899.97,Cancelled,East,Basic
O07630,C4202,P001,Laptop,2024-06-19,3,999.99,2999.97,Pending,Central,Standard
O07631,C1652,P008,Webcam,2023-02-12,5,89.99,449.95,Refunded,South,Standard
O07632,C4065,P009,Speaker,2023-12-22,4,199.99,799.96,Pending,Central,Premium
O07633,C4590,P001,Laptop,2024-04-07,4,999.99,3999.96,Pending,East,Basic
O07634,C1079,P004,Headphones,2024-04-19,4,149.99,599.96,Completed,East,Standard
O07635,C2712,P003,Tablet,2024-07-05,2,399.99,799.98,Pending,South,Basic
O07636,C2884,P002,Smartphone,2024-11-11,4,699.99,2799.96,Cancelled,North,Premium
O07637,C4482,P006,Mouse,2023-03-28,2,29.99,59.98,Pending,West,Basic
O07638,C4141,P004,Headphones,2023-01-26,3,149.99,449.97,Completed,East,Standard
O07639,C4486,P006,Mouse,2024-05-03,4,29.99,119.96,Refunded,South,Basic
O07640,C2800,P002,Smartphone,2024-05-14,2,699.99,1399.98,Refunded,North,Basic
O07641,C3072,P006,Mouse,2023-02-01,2,29.99,59.98,Pending,Central,Basic
O07642,C3885,P002,Smartphone,2024-07-17,2,699.99,1399.98,Pending,South,Basic
O07643,C2855,P007,Monitor,2024-09-18,3,299.99,899.97,Cancelled,South,Basic
O07644,C4303,P007,Monitor,2024-05-13,3,299.99,899.97,Cancelled,East,Premium
O07645,C1633,P006,Mouse,2023-06-12,4,29.99,119.96,Pending,South,Premium
O07646,C4160,P004,Headphones,2024-07-08,3,149.99,449.97,Refunded,East,Basic
O07647,C3317,P003,Tablet,2023-10-03,5,399.99,1999.95,Refunded,North,Premium
O07648,C1307,P001,Laptop,2024-06-14,4,999.99,3999.96,Refunded,North,Basic
O07649,C4266,P010,Charger,2024-03-18,5,49.99,249.95,Pending,Central,Basic
O07650,C1151,P006,Mouse,2023-09-27,1,29.99,29.99,Refunded,Central,Premium
O07651,C1577,P003,Tablet,2024-06-15,5,399.99,1999.95,Completed,West,Premium
O07652,C1060,P009,Speaker,2024-08-19,4,199.99,799.96,Cancelled,South,Standard
O07653,C4256,P006,Mouse,2024-06-03,4,29.99,119.96,Completed,North,Premium
O07654,C2475,P004,Headphones,2024-03-07,1,149.99,149.99,Refunded,Central,Standard
O07655,C2294,P007,Monitor,2024-10-28,2,299.99,599.98,Completed,Central,Standard
O07656,C1574,P005,Keyboard,2024-09-20,1,79.99,79.99,Pending,East,Premium
O07657,C3516,P009,Speaker,2024-07-14,5,199.99,999.95,Completed,Central,Basic
O07658,C3151,P007,Monitor,2024-06-15,1,299.99,299.99,Completed,North,Premium
O07659,C3440,P002,Smartphone,2024-04-16,3,699.99,2099.97,Pending,South,Basic
O07660,C4194,P001,Laptop,2024-02-14,2,999.99,1999.98,Refunded,Central,Premium
O07661,C3712,P006,Mouse,2024-06-03,5,29.99,149.95,Cancelled,East,Standard
O07662,C4193,P008,Webcam,2023-08-03,2,89.99,179.98,Completed,South,Premium
O07663,C4496,P008,Webcam,2024-03-17,4,89.99,359.96,Refunded,South,Basic
O07664,C1310,P002,Smartphone,2023-08-18,5,699.99,3499.95,Completed,East,Premium
O07665,C1191,P005,Keyboard,2024-06-08,2,79.99,159.98,Refunded,Central,Standard
O07666,C3932,P007,Monitor,2023-12-04,5,299.99,1499.95,Cancelled,South,Premium
O07667,C4109,P002,Smartphone,2024-07-22,5,699.99,3499.95,Completed,North,Basic
O07668,C1680,P005,Keyboard,2024-04-28,4,79.99,319.96,Completed,South,Premium
O07669,C2461,P003,Tablet,2023-05-06,4,399.99,1599.96,Refunded,East,Standard
O07670,C1537,P004,Headphones,2023-01-08,1,149.99,149.99,Pending,North,Premium
O07671,C1464,P008,Webcam,2023-03-15,5,89.99,449.95,Refunded,North,Standard
O07672,C3023,P004,Headphones,2023-07-01,2,149.99,299.98,Cancelled,Central,Basic
O07673,C3183,P002,Smartphone,2024-07-18,1,699.99,699.99,Cancelled,Central,Premium
O07674,C1099,P007,Monitor,2023-01-25,2,299.99,599.98,Cancelled,North,Standard
O07675,C1685,P003,Tablet,2023-12-19,4,399.99,1599.96,Refunded,North,Basic
O07676,C3354,P002,Smartphone,2024-08-03,1,699.99,699.99,Cancelled,South,Premium
O07677,C2882,P001,Laptop,2023-02-13,1,999.99,999.99,Pending,East,Premium
O07678,C1639,P007,Monitor,2023-08-19,2,299.99,599.98,Pending,Central,Basic
O07679,C3713,P002,Smartphone,2023-01-19,2,699.99,1399.98,Refunded,North,Premium
O07680,C4635,P010,Charger,2023-01-31,5,49.99,249.95,Completed,Central,Standard
O07681,C2589,P002,Smartphone,2023-01-06,3,699.99,2099.97,Refunded,North,Basic
O07682,C4832,P007,Monitor,2023-08-30,1,299.99,299.99,Refunded,West,Premium
O07683,C3591,P003,Tablet,2024-05-17,1,399.99,399.99,Cancelled,East,Premium
O07684,C1029,P010,Charger,2024-12-13,5,49.99,249.95,Refunded,South,Basic
O07685,C1987,P006,Mouse,2024-12-02,2,29.99,59.98,Pending,East,Premium
O07686,C2725,P007,Monitor,2023-04-25,2,299.99,599.98,Pending,East,Premium
O07687,C2114,P005,Keyboard,2023-02-06,5,79.99,399.95,Refunded,North,Standard
O07688,C3726,P001,Laptop,2023-09-08,3,999.99,2999.97,Completed,East,Premium
O07689,C1120,P004,Headphones,2023-07-31,2,149.99,299.98,Refunded,West,Premium
O07690,C2201,P010,Charger,2023-02-26,2,49.99,99.98,Completed,West,Standard
O07691,C3322,P004,Headphones,2023-04-06,3,149.99,449.97,Refunded,West,Standard
O07692,C1204,P004,Headphones,2023-09-02,5,149.99,749.95,Pending,West,Premium
O07693,C2968,P009,Speaker,2024-11-07,3,199.99,599.97,Cancelled,South,Premium
O07694,C2311,P002,Smartphone,2024-09-11,5,699.99,3499.95,Completed,North,Premium
O07695,C2605,P005,Keyboard,2024-07-19,1,79.99,79.99,Pending,West,Standard
O07696,C3921,P001,Laptop,2024-01-05,1,999.99,999.99,Cancelled,West,Basic
O07697,C2602,P002,Smartphone,2023-09-04,3,699.99,2099.97,Cancelled,North,Premium
O07698,C4147,P010,Charger,2023-08-19,3,49.99,149.97,Cancelled,East,Basic
O07699,C4523,P005,Keyboard,2024-11-22,4,79.99,319.96,Cancelled,South,Premium
O07700,C4124,P009,Speaker,2023-04-11,1,199.99,199.99,Completed,South,Premium
O07701,C2537,P001,Laptop,2023-06-23,1,999.99,999.99,Cancelled,North,Basic
O07702,C1028,P009,Speaker,2024-06-18,5,199.99,999.95,Refunded,North,Basic
O07703,C1132,P008,Webcam,2023-04-25,3,89.99,269.97,Refunded,East,Premium
O07704,C4337,P003,Tablet,2024-08-15,4,399.99,1599.96,Refunded,West,Basic
O07705,C2643,P001,Laptop,2023-12-29,3,999.99,2999.97,Completed,West,Basic
O07706,C3569,P003,Tablet,2023-06-13,5,399.99,1999.95,Cancelled,South,Basic
O07707,C2740,P007,Monitor,2024-09-10,3,299.99,899.97,Refunded,South,Premium
O07708,C4462,P001,Laptop,2023-05-26,3,999.99,2999.97,Refunded,North,Premium
O07709,C1931,P007,Monitor,2023-08-21,3,299.99,899.97,Cancelled,West,Standard
O07710,C2193,P002,Smartphone,2023-10-30,3,699.99,2099.97,Pending,West,Premium
O07711,C4840,P010,Charger,2024-12-03,4,49.99,199.96,Cancelled,East,Premium
O07712,C3377,P005,Keyboard,2023-03-07,3,79.99,239.97,Cancelled,East,Premium
O07713,C1594,P001,Laptop,2024-07-27,1,999.99,999.99,Completed,West,Basic
O07714,C2927,P006,Mouse,2024-08-19,3,29.99,89.97,Pending,East,Standard
O07715,C3817,P003,Tablet,2023-09-18,4,399.99,1599.96,Pending,Central,Standard
O07716,C1155,P007,Monitor,2023-07-28,1,299.99,299.99,Completed,Central,Basic
O07717,C1232,P005,Keyboard,2023-06-13,3,79.99,239.97,Completed,East,Basic
O07718,C1168,P005,Keyboard,2024-03-16,4,79.99,319.96,Pending,South,Standard
O07719,C1460,P008,Webcam,2023-01-07,3,89.99,269.97,Refunded,North,Standard
O07720,C2486,P003,Tablet,2023-01-14,2,399.99,799.98,Pending,East,Standard
O07721,C2042,P002,Smartphone,2023-07-27,2,699.99,1399.98,Completed,West,Standard
O07722,C1115,P003,Tablet,2023-07-10,5,399.99,1999.95,Cancelled,East,Premium
O07723,C3781,P006,Mouse,2024-05-18,3,29.99,89.97,Completed,North,Standard
O07724,C1148,P008,Webcam,2023-09-11,5,89.99,449.95,Cancelled,Central,Standard
O07725,C1465,P003,Tablet,2024-07-21,5,399.99,1999.95,Refunded,South,Basic
O07726,C4042,P004,Headphones,2023-07-29,5,149.99,749.95,Refunded,Central,Basic
O07727,C1670,P001,Laptop,2023-04-16,5,999.99,4999.95,Refunded,East,Standard
O07728,C4200,P003,Tablet,2023-04-22,1,399.99,399.99,Refunded,East,Standard
O07729,C2540,P007,Monitor,2023-10-12,4,299.99,1199.96,Cancelled,West,Basic
O07730,C2355,P007,Monitor,2023-12-31,2,299.99,599.98,Completed,Central,Standard
O07731,C3657,P001,Laptop,2023-12-28,1,999.99,999.99,Cancelled,South,Basic
O07732,C2458,P010,Charger,2024-08-17,2,49.99,99.98,Refunded,North,Basic
O07733,C2769,P003,Tablet,2024-08-15,5,399.99,1999.95,Completed,North,Premium
O07734,C4132,P006,Mouse,2024-06-17,3,29.99,89.97,Completed,East,Premium
O07735,C3799,P003,Tablet,2024-06-25,3,399.99,1199.97,Cancelled,South,Premium
O07736,C4118,P003,Tablet,2023-09-10,5,399.99,1999.95,Refunded,East,Basic
O07737,C4527,P009,Speaker,2023-05-01,1,199.99,199.99,Completed,East,Premium
O07738,C4159,P004,Headphones,2024-06-26,5,149.99,749.95,Completed,East,Premium
O07739,C1898,P007,Monitor,2023-01-16,4,299.99,1199.96,Completed,Central,Premium
